,PITCHER,NAME,YEAR,Unnamed: 0,W,L,SV,IP,R,ER,PA,AB,H,HR,TB,BB,UBB,IBB,HBP,SO,PLAYERID,BASEBALLREFERENCECODE,WARP,TEAM
2442,25442,Al Mamaux,1910,6945,59,49,2,920.6667,367,272,3794,0.0,769,10,0.0,376,376,0,27.0,451,25442,mamaual01,9.800000000000002,PIT
2443,25442,Al Mamaux,1920,6946,17,18,8,372.3337,174,144,1553,0.0,369,12,0.0,135,135,0,8.0,174,25442,mamaual01,4.8999999999999995,BRO
2444,25450,Leo Mangum,1930,6949,9,6,1,193.3333,111,99,861,0.0,243,12,0.0,36,36,0,0.0,59,25450,mangule01,-0.5,BSN
2445,25461,Jack Manning,1870,6951,39,27,12,573.3333,477,178,2646,0.0,694,6,0.0,70,70,0,0.0,78,25461,mannija01,-0.9000000000000001,BSN
2446,25465,Rube Manning,1900,6953,20,28,2,427.0,193,144,1681,0.0,403,6,0.0,137,137,0,28.0,187,25465,manniru01,3.6,NYY
2447,25489,Firpo Marberry,1920,6963,78,56,75,1038.332,480,397,4403,0.0,1006,26,0.0,377,377,0,31.0,453,25489,marbefi01,16.900000000000002,WSH
2448,25489,Firpo Marberry,1930,6964,70,32,26,1029.0003,491,437,4356,0.0,1043,70,0.0,309,309,0,7.0,369,25489,marbefi01,14.6,WSH
2449,25491,Phil Marchildon,1940,6966,68,75,2,1213.0,604,529,5302,0.0,1083,81,0.0,682,682,0,23.0,481,25491,marchph01,10.700000000000001,PHA
2450,25492,Johnny Marcum,1930,6968,65,63,7,1099.3343,630,569,4847,0.0,1269,90,0.0,344,344,0,9.0,392,25492,marcujo01,14.2,BOS
2451,25495,Juan Marichal,1960,6971,191,88,2,2549.6663,861,728,10213,9559.0,2161,223,3172.0,503,446,57,30.0,1840,25495,maricju01,65.69733000000001,SFG
2452,25495,Juan Marichal,1970,6972,52,54,0,957.3333,468,398,4024,3737.0,992,97,1477.0,206,181,25,10.0,463,25495,maricju01,7.841295800000001,SFG
2453,25496,Dan Marion,1910,6973,15,11,0,297.6663,144,113,1234,0.0,290,2,0.0,102,102,0,9.0,87,25496,marioda01,0.4,BTT
2454,25502,Cliff Markle,1910,6975,6,3,0,68.66669999999999,29,24,282,0.0,56,1,0.0,37,37,0,4.0,26,25502,marklcl01,0.6,NYY
2455,25502,Cliff Markle,1920,6976,6,14,0,166.0,103,83,727,0.0,179,8,0.0,73,73,0,0.0,64,25502,marklcl01,-0.09999999999999998,CIN
2456,25503,Dick Marlowe,1950,6977,13,15,3,243.3337,148,135,1081,102.0,280,28,41.0,101,100,1,2.0,108,25503,marlodi01,1.5857358,DET
2457,25515,Connie Marrero,1950,6984,39,40,3,735.3333,332,300,3142,592.0,736,60,241.0,249,249,0,16.0,297,25515,marreco01,14.0065,WSH
2458,25518,Ed Mars,1890,6986,9,5,0,121.333,80,63,0,0.0,132,2,0.0,49,49,0,5.0,59,25518,marsed01,0.4,SYR
2459,25523,Cuddles Marshall,1940,6987,6,4,3,131.3333,80,76,618,0.0,144,7,0.0,107,107,0,2.0,45,25523,marshcu01,-1.3,NYY
2460,25531,Mike Marshall,1970,6990,89,94,177,1176.6661,446,390,4905,4298.0,1063,61,1460.0,439,392,47,25.0,771,25531,marshmi01,12.471718,MON
2461,25532,Rube Marshall,1910,6992,8,10,2,241.9996,151,112,1078,0.0,272,5,0.0,106,106,0,8.0,90,25532,marshru01,-1.7,PHI
2462,25542,Fred Martin,1940,6996,8,1,0,98.6667,37,32,415,0.0,94,3,0.0,28,28,0,0.0,49,25542,martifr02,1.9,STL
2463,25558,Renie Martin,1980,7008,24,32,7,473.666,275,221,2085,1796.0,477,49,727.0,242,211,31,4.0,212,25558,martire01,-0.148194,SFG
2464,25559,Speed Martin,1910,7009,13,12,3,233.0004,90,66,962,0.0,225,2,0.0,71,71,0,5.0,75,25559,martisp01,2.0,CHC
2465,25559,Speed Martin,1920,7010,16,30,3,359.333,216,183,1571,0.0,420,14,0.0,120,120,0,3.0,132,25559,martisp01,-1.1,CHC
2466,25561,Joe Martina,1920,7011,6,8,0,125.333,69,65,562,0.0,129,7,0.0,56,56,0,6.0,57,25561,martijo02,0.4,WSH
2467,25562,Alfredo Martinez,1980,7012,7,9,0,155.333,83,77,674,602.0,155,15,233.0,62,60,2,1.0,61,25562,martial02,-1.2595502,CAL
2468,25570,Silvio Martinez,1970,7016,24,17,1,366.0,171,144,1552,1372.0,346,29,515.0,150,139,11,2.0,157,25570,martisi01,1.303833,STL
2469,25570,Silvio Martinez,1980,7017,7,15,0,216.667,123,107,938,832.0,222,12,331.0,87,81,6,3.0,73,25570,martisi01,0.03209699999999993,STL
2470,25579,Randy Martz,1980,7023,17,19,7,290.6673,145,122,1246,1116.0,292,24,449.0,100,94,6,4.0,78,25579,martzra01,-3.4067443999999996,CHC
2471,25597,Walt Masterson,1940,7033,44,70,15,1016.6666,539,453,4461,0.0,979,53,0.0,547,547,0,18.0,489,25597,mastewa02,8.0,WSH
2472,25597,Walt Masterson,1950,7034,32,28,5,574.6659999999998,305,271,2462,637.0,568,46,276.0,291,290,1,8.0,314,25597,mastewa02,7.5074320000000005,BOS
2473,25602,Bobby Mathews,1870,7036,167,164,1,3056.0,2351,933,13845,0.0,3688,32,0.0,263,263,0,0.0,465,25602,mathebo01,44.0,NYU
2474,25602,Bobby Mathews,1880,7037,130,84,2,1900.0,1146,640,6543,0.0,1913,38,0.0,269,269,0,48.0,1063,25602,mathebo01,18.400000000000002,PHA
2475,25606,T.J. Mathews,1990,7040,29,22,15,319.6668,143,120,1355,1188.0,275,33,434.0,122,106,16,10.0,273,25606,mathet.01,4.790282,OAK
2476,25607,Christy Mathewson,1900,7042,236,112,16,2974.6677,952,654,9027,0.0,2435,37,0.0,644,644,0,50.0,1799,25607,mathech01,67.60000000000001,NYG
2477,25607,Christy Mathewson,1910,7043,137,76,14,1813.9997,668,481,7226,0.0,1784,52,0.0,204,204,0,9.0,708,25607,mathech01,29.899999999999995,NYG
2478,25614,Al Mattern,1900,7049,16,23,3,346.6663,152,107,1433,0.0,352,4,0.0,114,114,0,3.0,106,25614,matteal01,3.6,BSN
2479,25614,Al Mattern,1910,7050,20,35,1,497.6663,283,209,2060,0.0,526,18,0.0,185,185,0,7.0,148,25614,matteal01,2.3,BSN
2480,25616,Eddie Matteson,1910,7052,8,5,0,125.6667,49,33,500,0.0,115,3,0.0,38,38,0,2.0,45,25616,matteed01,1.7999999999999998,PHI
2481,25631,Rick Matula,1970,7059,8,10,0,171.333,90,79,754,675.0,193,14,276.0,64,55,9,3.0,67,25631,matulri01,-0.5386880000000001,ATL
2482,25631,Rick Matula,1980,7060,11,13,0,183.667,105,95,791,711.0,203,18,297.0,62,53,9,0.0,62,25631,matulri01,0.17493999999999998,ATL
2483,25635,Hal Mauck,1890,7062,8,10,0,143.0,112,70,0,0.0,168,2,0.0,60,60,0,9.0,23,25635,mauckha01,1.4,CHC
2484,25636,Al Maul,1890,7064,77,65,1,1257.3347,885,562,0,0.0,1395,51,0.0,458,458,0,60.0,287,25636,maulal01,15.4,WHS
2485,25639,Dick Mauney,1940,7067,12,14,4,229.0003,98,76,949,0.0,240,13,0.0,52,52,0,6.0,72,25639,maunedi01,3.8000000000000003,PHI
2486,25662,Erskine Mayer,1910,7083,91,70,6,1427.0003000000004,600,469,5906,0.0,1415,43,0.0,345,345,0,55.0,482,25662,mayerer01,12.700000000000001,PHI
2487,25670,Al Mays,1880,7085,53,88,0,1242.0,892,535,4169,0.0,1327,26,0.0,407,407,0,57.0,467,25670,maysal01,4.0,NYP
2488,25671,Carl Mays,1910,7087,81,54,12,1225.0,399,293,4840,0.0,1014,11,0.0,327,327,0,49.0,453,25671,maysca01,19.0,BOS
2489,25671,Carl Mays,1920,7088,127,72,19,1796.3337,812,686,7512,0.0,1898,62,0.0,407,407,0,40.0,409,25671,maysca01,24.599999999999998,CIN
2490,25677,Bill McAfee,1930,7090,10,4,5,186.6667,137,118,861,0.0,237,12,0.0,81,81,0,4.0,44,25677,mcafebi01,-0.7999999999999999,WSH
2491,25682,Ernie McAnally,1970,7094,30,49,0,623.3340000000002,321,279,2694,2363.0,599,45,865.0,268,249,19,19.0,351,25682,mcanaer01,-0.43359099999999984,MON
2492,25684,Jim McAndrew,1960,7095,10,14,0,214.0,77,72,867,784.0,178,17,279.0,61,51,10,6.0,136,25684,mcandji01,3.291493,NYM
2493,25684,Jim McAndrew,1970,7096,27,39,4,557.3333,271,241,2330,2128.0,534,56,838.0,152,126,26,11.0,288,25684,mcandji01,5.1380846999999985,NYM
2494,25693,Al McBean,1960,7100,67,50,62,1061.333,419,364,4248,3808.0,1044,61,1350.0,358,302,56,30.0,572,25693,mcbeaal01,-0.09122748999999976,PIT
2495,25697,Dick McBride,1870,7103,149,78,0,2082.0,1573,626,9401,0.0,2420,20,0.0,174,174,0,0.0,150,25697,mcbridi01,29.4,ATH
2496,25700,Ken McBride,1960,7105,40,49,2,784.9997,377,332,3338,2888.0,697,74,1056.0,346,338,8,49.0,491,25700,mcbrike01,4.798262,LAA
2497,25711,Bill McCahan,1940,7111,16,14,0,290.6664,142,124,1288,0.0,297,15,0.0,145,145,0,0.0,76,25711,mccahbi01,1.8,PHA
2498,25730,Tom McCarthy,1900,7122,7,9,0,150.0003,58,39,605,0.0,133,3,0.0,65,65,0,3.0,42,25730,mccarto02,1.8000000000000003,BSN
2499,25733,John McCarty,1880,7125,8,6,0,119.667,108,52,0,0.0,147,4,0.0,61,61,0,6.0,36,25733,mccarjo01,-0.4,KCC
2500,25736,Steve McCatty,1970,7126,11,12,0,220.0003,129,105,1004,870.0,249,19,348.0,96,87,9,11.0,106,25736,mccatst01,-2.1008744,OAK
2501,25736,Steve McCatty,1980,7127,52,51,5,968.3347,452,422,4172,3669.0,923,105,1423.0,424,413,11,20.0,435,25736,mccatst01,0.7197360000000002,OAK
2502,25742,Joe McClain,1960,7129,8,22,1,236.0,130,116,1010,921.0,254,30,411.0,59,51,8,6.0,82,25742,mcclajo01,1.0890420000000005,WSA
2503,25759,George McConnell,1910,7140,41,50,4,838.0,356,242,3355,0.0,736,21,0.0,239,239,0,24.0,399,25759,mcconge01,9.1,CHC
2504,25765,Harry McCormick,1870,7143,18,33,0,457.333,291,152,1975,0.0,517,3,0.0,31,31,0,0.0,96,25765,mccorha01,4.9,SYR
2505,25765,Harry McCormick,1880,7144,23,25,0,426.6673,207,109,339,0.0,405,6,0.0,84,84,0,0.0,61,25765,mccorha01,5.2,CIN
2506,25767,Jim McCormick,1870,7146,25,48,0,663.3330000000002,355,169,2815,0.0,710,3,0.0,89,89,0,0.0,233,25767,mccorji01,12.3,CLV
2507,25767,Jim McCormick,1880,7147,240,166,1,3612.3340000000003,1740,986,14069,0.0,3382,79,0.0,660,660,0,12.0,1471,25767,mccorji01,63.79999999999999,CLV
2508,25778,Les McCrabb,1940,7153,9,13,2,172.9997,132,119,795,0.0,221,20,0.0,53,53,0,5.0,44,25778,mccrale01,-1.5,PHA
2509,25786,Lance McCullers,1980,7158,25,31,39,476.6664,196,172,2012,1733.0,394,43,622.0,225,186,39,10.0,408,25786,mcculla01,7.862213000000001,SDP
2510,25792,Lindy McDaniel,1950,7163,41,34,15,567.0,294,254,2436,2218.0,622,52,917.0,174,152,22,6.0,274,25792,mcdanli01,2.23255378,STL
2511,25792,Lindy McDaniel,1960,7164,65,58,112,978.0003,403,358,4070,3690.0,915,77,1289.0,280,201,79,8.0,740,25792,mcdanli01,15.189564999999998,CHC
2512,25792,Lindy McDaniel,1970,7165,35,27,45,594.3337,237,209,2455,2227.0,562,43,795.0,169,134,35,1.0,347,25792,mcdanli01,7.1112660000000005,NYY
2513,25794,Von McDaniel,1950,7166,7,5,0,88.6667,40,34,372,326.0,76,7,121.0,36,33,3,1.0,45,25794,mcdanvo01,0.946312,STL
2514,25798,Mike McDermott,1890,7172,11,33,0,355.6663,347,244,0,0.0,443,16,0.0,191,191,0,20.0,69,25798,mcdermi02,-1.9999999999999998,LOU
2515,25810,Jim McDonald,1950,7176,24,27,1,468.0003,262,222,2054,451.0,489,24,213.0,231,229,2,8.0,158,25810,mcdonji04,1.5775705999999998,CHW
2516,25831,Dan McFarlan,1890,7188,8,25,0,263.66700000000003,223,147,0,0.0,354,10,0.0,82,82,0,16.0,51,25831,mcfarda01,-0.4,BRO
2517,25832,Chappie McFarland,1900,7189,34,61,2,841.3326,474,313,3475,0.0,893,15,0.0,192,192,0,18.0,307,25832,mcfarch02,1.3,STL
2518,25840,Andy McGaffigan,1980,7194,34,30,23,741.9996,297,273,3103,2773.0,674,47,970.0,260,223,37,14.0,554,25840,mcgafan01,15.434261300000001,MON
2519,25850,Bill McGee,1930,7197,22,18,5,411.0,188,162,1749,0.0,410,22,0.0,146,146,0,2.0,179,25850,mcgeebi01,6.8,STL
2520,25850,Bill McGee,1940,7198,24,23,1,442.0,235,192,1948,0.0,451,31,0.0,209,209,0,4.0,161,25850,mcgeebi01,1.7,NYG
2521,25869,Jumbo McGinnis,1880,7209,102,79,0,1603.6663,958,525,3573,0.0,1572,21,0.0,294,294,0,47.0,562,25869,mcginju01,9.7,STL
2522,25870,Joe McGinnity,1890,7210,28,16,2,366.333,164,109,0,0.0,358,3,0.0,93,93,0,26.0,74,25870,mcginjo01,9.1,BLN
2523,25870,Joe McGinnity,1900,7211,218,126,22,3075.0,1272,907,8068,0.0,2918,49,0.0,719,719,0,153.0,994,25870,mcginjo01,51.6,NYG
2524,25872,Lynn McGlothen,1970,7212,73,75,2,1233.9996999999996,582,521,5296,4709.0,1248,101,1836.0,471,422,49,22.0,780,25872,mcgloly01,9.6771359,STL
2525,25872,Lynn McGlothen,1980,7213,13,18,0,263.6664,153,142,1172,1040.0,305,26,466.0,101,87,14,3.0,159,25872,mcgloly01,0.6045883999999999,CHC
2526,25874,Jim McGlothlin,1960,7216,33,43,3,692.3326999999998,293,259,2841,2581.0,635,61,960.0,200,191,9,18.0,418,25874,mcgloji01,8.7805395,CAL
2527,25874,Jim McGlothlin,1970,7217,34,34,0,608.0006,287,263,2584,2313.0,612,64,931.0,218,197,21,7.0,291,25874,mcgloji01,-2.523282,CIN
2528,25875,Stoney McGlynn,1900,7218,17,33,2,475.9997,215,156,1931,0.0,448,6,0.0,144,144,0,7.0,157,25875,mcglyst01,2.4000000000000004,STL
2529,25880,Bob McGraw,1920,7222,25,34,6,525.3330000000001,355,291,2387,0.0,622,30,0.0,231,231,0,7.0,152,25880,mcgrabo01,-1.4,BRO
2530,25895,Bill McGunnigle,1870,7233,9,5,0,120.0,66,35,496,0.0,113,0,0.0,16,16,0,0.0,62,25895,mcgunbi01,1.3,BUF
2531,25899,Marty McHale,1910,7235,11,30,1,358.3333,182,142,1471,0.0,381,7,0.0,81,81,0,8.0,131,25899,mchalma01,0.29999999999999993,BOS
2532,25906,Harry McIntire,1900,7239,46,98,7,1300.3339999999998,613,449,5310,0.0,1231,24,0.0,450,450,0,82.0,497,25906,mcintha01,5.1000000000000005,BRO
2533,25906,Harry McIntire,1910,7240,25,19,0,349.6667,165,141,1404,0.0,324,10,0.0,89,89,0,14.0,129,25906,mcintha01,1.2,CHC
2534,25907,Joe McIntosh,1970,7241,8,19,0,220.3333,107,90,953,857.0,231,17,325.0,77,66,11,3.0,93,25907,mcintjo01,1.422926,SDP
2535,25911,Doc McJames,1890,7243,74,74,4,1270.333,745,471,0,0.0,1310,18,0.0,523,523,0,49.0,551,25911,mcjamdo01,16.299999999999997,WHS
2536,25913,Hal McKain,1920,7247,6,10,1,169.0,90,69,752,0.0,176,10,0.0,89,89,0,10.0,38,25913,mckaiha01,2.4000000000000004,CHW
2537,25913,Hal McKain,1930,7248,12,13,5,212.3333,164,140,995,0.0,259,11,0.0,104,104,0,6.0,98,25913,mckaiha01,-0.6,CHW
2538,25928,Limb McKenry,1910,7255,6,6,0,124.9997,51,43,519,0.0,108,2,0.0,47,47,0,5.0,39,25928,mckenli01,1.0,CIN
2539,25930,Larry McKeon,1880,7257,46,64,0,979.0,643,404,4183,0.0,979,31,0.0,206,206,0,34.0,474,25930,mckeola01,3.9000000000000004,CIN
2540,25936,Denny McLain,1960,7258,114,57,1,1501.6660000000004,554,507,6041,5518.0,1221,176,2007.0,422,406,16,19.0,1098,25936,mclaide01,25.277254000000006,DET
2541,25936,Denny McLain,1970,7259,17,34,1,384.3336,224,204,1678,1508.0,425,66,702.0,126,118,8,7.0,184,25936,mclaide01,-1.669888,ATL
2542,25941,Bo McLaughlin,1970,7261,10,16,8,253.0,140,115,1096,977.0,267,18,384.0,87,72,15,12.0,158,25941,mclaubo01,3.996632,HOU
2543,25942,Byron McLaughlin,1970,7263,11,15,14,232.0003,120,114,994,870.0,216,29,354.0,99,91,8,8.0,162,25942,mclauby01,0.17213900000000013,SEA
2544,25947,Joey McLaughlin,1980,7268,24,25,31,373.6671,186,163,1616,1415.0,376,40,567.0,161,136,25,5.0,228,25947,mclaujo01,-0.034692000000000056,TOR
2545,25959,Cal McLish,1950,7276,50,37,4,812.6667,369,320,3451,2537.0,811,83,952.0,293,268,25,11.0,371,25959,mclisca01,10.201735000000001,CLE
2546,25959,Cal McLish,1960,7277,38,44,2,683.3333,344,300,2914,2645.0,722,66,1094.0,197,178,19,14.0,311,25959,mclisca01,4.9041953399999985,PHI
2547,25963,Don McMahon,1950,7281,14,8,32,186.0001,64,55,797,682.0,164,9,217.0,95,81,14,3.0,138,25963,mcmahdo02,1.6482189999999999,MLN
2548,25963,Don McMahon,1960,7282,50,46,87,843.3331000000002,310,273,3519,3042.0,667,66,985.0,372,327,45,21.0,650,25963,mcmahdo02,9.484689399999997,CLE
2549,25963,Don McMahon,1970,7283,26,14,34,281.3333,108,103,1176,1028.0,223,29,351.0,112,87,25,10.0,215,25963,mcmahdo02,2.687264,SFG
2550,25965,Sadie McMahon,1880,7284,14,12,0,242.0,160,95,0,0.0,230,5,0.0,102,102,0,14.0,117,25965,mcmahsa01,1.2,PHA
2551,25965,Sadie McMahon,1890,7285,159,115,4,2392.0,1432,931,0,0.0,2496,47,0.0,843,843,0,80.0,850,25965,mcmahsa01,42.5,BLN
2552,25984,Edgar McNabb,1890,7291,8,7,0,142.0,109,65,0,0.0,167,5,0.0,53,53,0,8.0,18,25984,mcnabed01,1.5,BLN
2553,25991,Tim McNamara,1920,7294,14,29,0,395.6664,252,210,1736,0.0,495,18,0.0,92,92,0,9.0,88,25991,mcnamti01,-0.19999999999999996,BSN
2554,26010,George McQuillan,1900,7303,40,33,4,648.3340000000001,178,123,2460,0.0,486,6,0.0,156,156,0,8.0,238,26010,mcquige01,14.299999999999999,PHI
2555,26010,George McQuillan,1910,7304,45,56,10,928.0,400,294,3795,0.0,896,17,0.0,245,245,0,22.0,352,26010,mcquige01,6.2,PHI
2556,26011,Hugh McQuillan,1920,7306,85,91,15,1492.6670000000001,747,639,6403,0.0,1630,64,0.0,470,470,0,17.0,432,26011,mcquihu01,9.0,NYG
2557,26022,Cal McVey,1870,7311,10,12,5,176.3333,141,75,813,0.0,235,3,0.0,16,16,0,0.0,37,26022,mcveyca01,-0.9000000000000001,CHC
2558,26024,Doug McWeeny,1920,7312,37,55,6,922.3327,513,418,4113,0.0,952,56,0.0,430,430,0,26.0,376,26024,mcweedo01,8.5,BRO
2559,26030,Lee Meadows,1910,7318,60,77,5,1214.333,518,393,5054,0.0,1150,20,0.0,432,432,0,42.0,489,26030,meadole01,6.6,STL
2560,26030,Lee Meadows,1920,7319,128,103,2,1946.3327,973,792,8317,0.0,2130,65,0.0,524,524,0,48.0,574,26030,meadole01,24.700000000000003,PIT
2561,26034,George Meakim,1890,7322,15,13,1,256.6667,179,115,0,0.0,268,6,0.0,100,100,0,8.0,142,26034,meakige01,0.8,LOU
2562,26038,Doc Medich,1970,7323,88,73,2,1463.0,660,596,6181,5606.0,1467,118,2133.0,442,406,36,26.0,726,26038,medicdo01,15.625203,NYY
2563,26038,Doc Medich,1980,7324,36,32,0,533.3330000000001,265,242,2290,2058.0,569,33,803.0,182,170,12,9.0,229,26038,medicdo01,2.0488150000000003,TEX
2564,26044,Pete Meegan,1880,7329,14,20,0,325.0,220,141,1403,0.0,323,8,0.0,67,67,0,24.0,164,26044,meegape01,-0.09999999999999998,PIT
2565,26048,Jouett Meekin,1890,7332,152,131,2,2592.333,1685,1167,0,0.0,2817,66,0.0,1048,1048,0,88.0,898,26048,meekijo01,26.2,NYG
2566,26054,Heinie Meine,1920,7336,7,6,1,112.0,65,56,486,0.0,125,5,0.0,36,36,0,7.0,19,26054,meinehe01,0.6,PIT
2567,26054,Heinie Meine,1930,7337,59,44,2,887.3319999999999,461,383,3867,0.0,1000,43,0.0,251,251,0,18.0,180,26054,meinehe01,6.999999999999999,PIT
2568,26057,Frank Meinke,1880,7338,8,24,0,294.0,229,104,1337,0.0,354,10,0.0,67,67,0,0.0,124,26057,meinkfr01,-0.5,DTN
2569,26077,Rube Melton,1940,7343,30,50,5,703.9991,331,283,3061,0.0,624,22,0.0,395,395,0,13.0,363,26077,meltoru01,6.9,BRO
2570,26081,Jock Menefee,1890,7346,21,34,0,467.666,365,242,0,0.0,590,10,0.0,140,140,0,17.0,109,26081,menefjo01,4.7,PIT
2571,26081,Jock Menefee,1900,7347,37,36,0,643.6659999999998,342,229,615,0.0,699,9,0.0,133,133,0,28.0,184,26081,menefjo01,3.1,CHC
2572,26091,Win Mercer,1890,7351,95,116,8,1780.6660000000002,1360,808,0,0.0,2279,46,0.0,567,567,0,104.0,422,26091,mercewi01,14.3,WHS
2573,26091,Win Mercer,1900,7352,37,48,2,704.0010000000001,393,290,0,0.0,802,18,0.0,188,188,0,40.0,110,26091,mercewi01,9.8,DET
2574,26112,Andy Messersmith,1960,7362,20,13,6,331.3333,102,90,1328,1167.0,213,20,319.0,135,124,11,6.0,285,26112,messean01,8.13984,CAL
2575,26112,Andy Messersmith,1970,7363,110,86,9,1899.0006000000005,710,619,7791,6937.0,1506,154,2268.0,696,663,33,34.0,1340,26112,messean01,40.109438,LAD
2576,26118,Dewey Metivier,1920,7365,7,7,4,167.6666,125,107,801,0.0,239,5,0.0,75,75,0,7.0,24,26118,metivde01,-1.2,CLE
2577,26122,Butch Metzger,1970,7366,18,9,23,293.3327,133,122,1286,1104.0,289,23,413.0,140,105,35,6.0,175,26122,metzgbu01,0.9513379999999999,SDP
2578,26135,Jack Meyer,1950,7371,21,33,21,427.9997,210,184,1830,1558.0,358,45,572.0,231,207,24,10.0,355,26135,meyerja01,4.968746,PHI
2579,26138,Russ Meyer,1940,7373,30,20,2,439.667,183,163,1842,0.0,420,27,0.0,171,171,0,3.0,199,26138,meyerru01,7.8999999999999995,CHC
2580,26138,Russ Meyer,1950,7374,64,53,3,1091.6660000000004,578,516,4678,1222.0,1186,108,587.0,370,360,10,12.0,473,26138,meyerru01,7.62079302,BRO
2581,26152,Jim Middleton,1920,7381,6,11,7,121.667,83,68,556,0.0,149,5,0.0,44,44,0,2.0,31,26152,middlji01,0.4,DET
2582,26160,Pete Mikkelsen,1960,7386,28,28,33,459.6666,198,170,1883,1643.0,396,41,571.0,190,151,39,20.0,302,26160,mikkepe01,1.4786876,CHC
2583,26160,Pete Mikkelsen,1970,7387,17,12,16,193.6667,90,75,821,734.0,180,18,264.0,60,47,13,10.0,134,26160,mikkepe01,2.233715,LAD
2584,26171,Johnny Miljus,1920,7392,29,25,5,441.33269999999993,246,198,1970,0.0,511,16,0.0,165,165,0,8.0,157,26171,miljujo01,3.5,BRO
2585,26180,Bob Miller,1950,7398,42,42,15,819.3326,406,362,3491,1772.0,887,72,717.0,245,221,24,16.0,263,26180,millebo02,1.7877430999999997,PHI
2586,26182,Bob Miller,1960,7402,40,59,32,1060.0003,462,396,4476,3969.0,990,69,1387.0,391,322,69,24.0,647,26182,millebo04,8.375233900000001,LAD
2587,26182,Bob Miller,1970,7403,25,19,19,411.6667,177,152,1807,1559.0,418,28,577.0,191,151,40,7.0,198,26182,millebo04,-4.860285,CHC
2588,26194,Dyar Miller,1970,7405,21,15,21,385.0003,155,144,1635,1437.0,373,32,563.0,151,131,20,8.0,185,26194,milledy01,0.2800909999999998,BAL
2589,26201,Frank Miller,1910,7408,41,50,2,770.6667,297,240,3121,0.0,677,12,0.0,183,183,0,24.0,288,26201,millefr02,9.2,PIT
2590,26201,Frank Miller,1920,7409,11,16,2,239.3333,126,98,1031,0.0,267,9,0.0,71,71,0,5.0,71,26201,millefr02,2.6,BSN
2591,26212,John Miller,1960,7413,12,14,0,227.0003,109,98,989,834.0,188,20,282.0,138,135,3,3.0,178,26212,millejo03,1.2524475,BAL
2592,26231,Roscoe Miller,1900,7422,39,45,5,772.6659999999998,413,296,922,0.0,808,10,0.0,229,229,0,32.0,198,26231,millero01,8.4,DET
2593,26234,Stu Miller,1950,7424,41,48,16,860.0007,397,345,3611,2166.0,834,92,830.0,309,275,34,21.0,499,26234,millest01,6.103117,STL
2594,26234,Stu Miller,1960,7425,64,55,138,833.3330000000001,300,265,3417,3014.0,688,48,976.0,291,211,80,18.0,665,26234,millest01,15.312900000000004,BAL
2595,26245,Bob Milliken,1950,7431,13,6,4,180.3337,83,72,746,0.0,152,25,0.0,60,60,0,2.0,90,26245,millibo01,0.4569143,BRO
2596,26268,Rudy Minarcin,1950,7443,6,9,3,170.0004,107,88,739,629.0,169,24,263.0,89,78,11,5.0,70,26268,minarru01,-2.8014057,BOS
2597,26279,Greg Minton,1970,7452,6,9,4,152.0001,79,64,643,560.0,146,4,191.0,62,50,12,5.0,57,26279,mintogr01,0.4609691999999998,SFG
2598,26279,Greg Minton,1980,7453,52,55,146,963.3333,369,321,4106,3586.0,925,38,1189.0,414,296,118,10.0,418,26279,mintogr01,-2.9520220000000004,SFG
2599,26290,Fred Mitchell,1900,7465,31,50,1,718.3343,470,327,2165,0.0,806,16,0.0,303,303,0,53.0,216,26290,mitchfr01,-2.2,BOS
2600,26294,Paul Mitchell,1970,7467,27,34,0,532.0004,301,272,2306,2080.0,581,69,909.0,176,170,6,7.0,248,26294,mitchpa01,-2.056813,SEA
2601,26295,Roy Mitchell,1910,7469,32,37,5,675.3323,360,257,2785,0.0,734,14,0.0,177,177,0,23.0,204,26295,mitchro01,1.5999999999999999,SLB
2602,26307,Joe Moeller,1960,7476,17,23,2,381.9997,213,173,1646,1481.0,393,34,571.0,121,107,14,8.0,212,26307,moelljo01,4.9286102000000005,LAD
2603,26307,Joe Moeller,1970,7477,9,13,5,201.6663,95,87,858,786.0,203,21,305.0,55,50,5,1.0,95,26307,moelljo01,1.576363,LAD
2604,26310,Sam Moffett,1880,7480,6,29,0,303.6670000000001,250,135,1353,0.0,345,13,0.0,98,98,0,6.0,94,26310,moffesa01,-1.6,IND
2605,26311,Randy Moffitt,1970,7481,34,45,83,654.3331000000002,293,260,2833,2497.0,645,49,924.0,243,182,61,17.0,376,26311,moffira01,4.170123000000001,SFG
2606,26311,Randy Moffitt,1980,7482,9,7,13,127.0,62,57,546,484.0,121,12,191.0,43,31,12,7.0,79,26311,moffira01,1.431402,SFG
2607,26317,Dale Mohorcic,1980,7488,15,19,31,310.6667,142,122,1312,1192.0,322,31,475.0,81,59,22,17.0,145,26317,mohorda01,-0.6489729999999999,TEX
2608,26329,Bill Monbouquette,1950,7495,10,11,0,206.0003,111,90,858,783.0,217,19,322.0,53,48,5,3.0,117,26329,monbobi01,2.987807,BOS
2609,26329,Bill Monbouquette,1960,7496,104,101,3,1755.3329999999999,799,713,7349,6810.0,1778,192,2773.0,409,370,39,17.0,1005,26329,monbobi01,10.103852999999999,BOS
2610,26341,John Montague,1970,7502,20,24,18,472.99980000000005,267,247,2066,1805.0,498,49,757.0,205,174,31,13.0,238,26341,montajo01,-5.178474,MON
